joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
-0.409259,-0.316346,-0.956674,-1.373546,-0.587131,0.170485,0.847024
-0.401457,-0.301883,-0.954619,-1.379226,-0.584238,0.151035,0.854877
-0.393655,-0.287419,-0.952563,-1.384906,-0.581345,0.131584,0.862731
-0.385853,-0.272956,-0.950508,-1.390586,-0.578452,0.112134,0.870584
-0.378051,-0.258493,-0.948452,-1.396266,-0.575559,0.092683,0.878438
-0.370249,-0.244029,-0.946397,-1.401946,-0.572666,0.073233,0.886291
-0.357359,-0.239387,-0.942361,-1.384635,-0.560189,0.079777,0.893554
-0.344469,-0.234745,-0.938325,-1.367324,-0.547712,0.086322,0.900816
-0.331579,-0.230103,-0.934290,-1.350013,-0.535234,0.092866,0.908078
-0.318689,-0.225461,-0.930254,-1.332702,-0.522757,0.099410,0.915341
-0.305799,-0.220819,-0.926218,-1.315391,-0.510280,0.105954,0.922603
-0.292909,-0.216177,-0.922183,-1.298080,-0.497802,0.112498,0.929865
-0.280019,-0.211535,-0.918147,-1.280768,-0.485325,0.119043,0.937128
-0.267129,-0.206893,-0.914111,-1.263457,-0.472847,0.125587,0.944390
-0.254239,-0.202251,-0.910076,-1.246146,-0.460370,0.132131,0.951652
-0.241349,-0.197609,-0.906040,-1.228835,-0.447893,0.138675,0.958915
-0.228459,-0.192967,-0.902004,-1.211524,-0.435415,0.145220,0.966177
-0.215569,-0.188325,-0.897969,-1.194213,-0.422938,0.151764,0.973440
-0.202679,-0.183683,-0.893933,-1.176902,-0.410460,0.158308,0.980702
-0.189789,-0.179040,-0.889897,-1.159591,-0.397983,0.164852,0.987964
-0.176899,-0.174398,-0.885862,-1.142279,-0.385506,0.171396,0.995227
-0.164009,-0.169756,-0.881826,-1.124968,-0.373028,0.177941,1.002489
-0.151119,-0.165114,-0.877790,-1.107657,-0.360551,0.184485,1.009751
-0.138229,-0.160472,-0.873755,-1.090346,-0.348073,0.191029,1.017014
-0.125339,-0.155830,-0.869719,-1.073035,-0.335596,0.197573,1.024276
-0.112449,-0.151188,-0.865683,-1.055724,-0.323119,0.204118,1.031538
-0.099559,-0.146546,-0.861648,-1.038413,-0.310641,0.210662,1.038801
-0.086669,-0.141904,-0.857612,-1.021102,-0.298164,0.217206,1.046063
-0.073779,-0.137262,-0.853576,-1.003790,-0.285687,0.223750,1.053326
-0.060889,-0.132620,-0.849540,-0.986479,-0.273209,0.230295,1.060588
-0.047999,-0.127978,-0.845505,-0.969168,-0.260732,0.236839,1.067850
-0.035109,-0.123336,-0.841469,-0.951857,-0.248254,0.243383,1.075113
-0.022219,-0.118694,-0.837433,-0.934546,-0.235777,0.249927,1.082375
-0.009329,-0.114052,-0.833398,-0.917235,-0.223300,0.256471,1.089637
0.003561,-0.109410,-0.829362,-0.899924,-0.210822,0.263016,1.096900
0.016451,-0.104768,-0.825326,-0.882613,-0.198345,0.269560,1.104162
0.029340,-0.100126,-0.821291,-0.865301,-0.185867,0.276104,1.111424
0.042230,-0.095484,-0.817255,-0.847990,-0.173390,0.282648,1.118687
0.055120,-0.090842,-0.813219,-0.830679,-0.160913,0.289193,1.125949
0.068010,-0.086200,-0.809184,-0.813368,-0.148435,0.295737,1.133212
0.080900,-0.081557,-0.805148,-0.796057,-0.135958,0.302281,1.140474
0.093790,-0.076915,-0.801112,-0.778746,-0.123480,0.308825,1.147736
0.106680,-0.072273,-0.797077,-0.761435,-0.111003,0.315369,1.154999
0.119570,-0.067631,-0.793041,-0.744124,-0.098526,0.321914,1.162261
0.132460,-0.062989,-0.789005,-0.726812,-0.086048,0.328458,1.169523
0.145350,-0.058347,-0.784970,-0.709501,-0.073571,0.335002,1.176786
0.154992,-0.054875,-0.781951,-0.696553,-0.064238,0.339897,1.182218
0.164633,-0.051403,-0.778932,-0.683605,-0.054905,0.344792,1.187650
0.174274,-0.047931,-0.775914,-0.670656,-0.045572,0.349687,1.193082
0.183916,-0.044459,-0.772895,-0.657708,-0.036240,0.354582,1.198514
0.193557,-0.040986,-0.769877,-0.644759,-0.026907,0.359477,1.203946
0.203199,-0.037514,-0.766858,-0.631811,-0.017574,0.364372,1.209378
0.212840,-0.034042,-0.763839,-0.618863,-0.008241,0.369267,1.214810
0.222482,-0.030570,-0.760821,-0.605914,0.001092,0.374162,1.220243
0.232123,-0.027098,-0.757802,-0.592966,0.010425,0.379057,1.225675
0.241764,-0.023626,-0.754784,-0.580018,0.019757,0.383952,1.231107
0.251406,-0.020153,-0.751765,-0.567069,0.029090,0.388846,1.236539
0.261047,-0.016681,-0.748746,-0.554121,0.038423,0.393741,1.241971
0.270689,-0.013209,-0.745728,-0.541173,0.047756,0.398636,1.247403
0.280330,-0.009737,-0.742709,-0.528224,0.057089,0.403531,1.252835
0.289972,-0.006265,-0.739691,-0.515276,0.066422,0.408426,1.258267
0.299613,-0.002793,-0.736672,-0.502327,0.075754,0.413321,1.263699
0.309254,0.000679,-0.733653,-0.489379,0.085087,0.418216,1.269131
0.318896,0.004152,-0.730635,-0.476431,0.094420,0.423111,1.274564
0.328537,0.007624,-0.727616,-0.463482,0.103753,0.428006,1.279996
0.338179,0.011096,-0.724598,-0.450534,0.113086,0.432901,1.285428
0.351853,0.020561,-0.731591,-0.439121,0.111726,0.447620,1.276446
0.365528,0.030027,-0.738585,-0.427708,0.110366,0.462339,1.267465
0.379202,0.039493,-0.745579,-0.416295,0.109006,0.477057,1.258484
0.392877,0.048958,-0.752572,-0.404881,0.107646,0.491776,1.249503
0.406551,0.058424,-0.759566,-0.393468,0.106286,0.506495,1.240521
0.420226,0.067889,-0.766560,-0.382055,0.104926,0.521214,1.231540
0.433900,0.077355,-0.773553,-0.370642,0.103566,0.535933,1.222559
0.447575,0.086820,-0.780547,-0.359229,0.102206,0.550651,1.213578
0.461249,0.096286,-0.787541,-0.347816,0.100846,0.565370,1.204596
0.474924,0.105751,-0.794535,-0.336403,0.099486,0.580089,1.195615
0.488598,0.115217,-0.801528,-0.324989,0.098126,0.594808,1.186634
0.502273,0.124682,-0.808522,-0.313576,0.096766,0.609527,1.177653
0.515947,0.134148,-0.815516,-0.302163,0.095406,0.624246,1.168671
0.529622,0.143613,-0.822509,-0.290750,0.094046,0.638964,1.159690
0.543296,0.153079,-0.829503,-0.279337,0.092686,0.653683,1.150709
0.556971,0.162545,-0.836497,-0.267924,0.091326,0.668402,1.141727
0.570645,0.172010,-0.843491,-0.256511,0.089966,0.683121,1.132746
0.584320,0.181476,-0.850484,-0.245097,0.088606,0.697840,1.123765
0.597994,0.190941,-0.857478,-0.233684,0.087246,0.712558,1.114784
0.611668,0.200407,-0.864472,-0.222271,0.085886,0.727277,1.105802
0.627001,0.210600,-0.856249,-0.229520,0.074242,0.739380,1.102099
0.642334,0.220793,-0.848026,-0.236768,0.062599,0.751482,1.098395
0.657667,0.230986,-0.839803,-0.244017,0.050955,0.763585,1.094692
0.672999,0.241179,-0.831581,-0.251266,0.039311,0.775688,1.090988
0.688332,0.251372,-0.823358,-0.258514,0.027667,0.787790,1.087285
0.703665,0.261565,-0.815135,-0.265763,0.016023,0.799893,1.083581
