joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
1.928723,0.249834,-1.025884,0.418805,-0.033330,2.416333,0.954751
1.967021,0.318031,-0.932622,0.308005,-0.030300,2.423939,0.939319
2.005319,0.386228,-0.839360,0.197204,-0.027270,2.431545,0.923887
2.043617,0.454425,-0.746098,0.086404,-0.024240,2.439151,0.908455
2.081915,0.522622,-0.652836,-0.024397,-0.021210,2.446757,0.893023
2.120213,0.590819,-0.559573,-0.135197,-0.018180,2.454363,0.877591
2.158511,0.659016,-0.466311,-0.245998,-0.015150,2.461969,0.862160
2.196808,0.727212,-0.373049,-0.356798,-0.012120,2.469575,0.846728
2.235106,0.795409,-0.279787,-0.467599,-0.009090,2.477182,0.831296
2.273404,0.863606,-0.186524,-0.578399,-0.006060,2.484788,0.815864
2.311702,0.931803,-0.093262,-0.689200,-0.003030,2.492394,0.800432
2.350000,1.000000,0.000000,-0.800000,0.000000,2.500000,0.785000
