joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
0.848903,-1.629504,2.504009,-0.999644,-0.747912,1.645672,1.397723
0.847915,-1.708088,2.521616,-1.148665,-0.614901,1.606241,1.461679
0.846927,-1.786673,2.539223,-1.297685,-0.481889,1.566811,1.525634
0.845938,-1.865257,2.556830,-1.446705,-0.348877,1.527380,1.589590
0.844950,-1.943842,2.574436,-1.595726,-0.215865,1.487949,1.653545
0.843962,-2.022426,2.592043,-1.744746,-0.082853,1.448519,1.717501
0.842973,-2.101011,2.609650,-1.893767,0.050158,1.409088,1.781456
0.899282,-1.992445,2.605349,-1.928969,0.070541,1.416822,1.776654
0.955590,-1.883880,2.601047,-1.964171,0.090923,1.424556,1.771851
1.011898,-1.775314,2.596746,-1.999373,0.111305,1.432291,1.767048
1.068206,-1.666749,2.592445,-2.034576,0.131687,1.440025,1.762246
1.124514,-1.558183,2.588144,-2.069778,0.152069,1.447759,1.757443
1.180822,-1.449618,2.583843,-2.104980,0.172452,1.455494,1.752640
1.237130,-1.341052,2.579542,-2.140182,0.192834,1.463228,1.747838
1.293438,-1.232487,2.575241,-2.175385,0.213216,1.470962,1.743035
1.349746,-1.123921,2.570940,-2.210587,0.233598,1.478696,1.738233
1.406054,-1.015356,2.566639,-2.245789,0.253980,1.486431,1.733430
1.462362,-0.906790,2.562338,-2.280991,0.274363,1.494165,1.728627
1.518670,-0.798225,2.558037,-2.316194,0.294745,1.501899,1.723825
1.574978,-0.689659,2.553736,-2.351396,0.315127,1.509633,1.719022
1.631286,-0.581094,2.549434,-2.386598,0.335509,1.517368,1.714219
1.687594,-0.472528,2.545133,-2.421800,0.355892,1.525102,1.709417
1.743902,-0.363963,2.540832,-2.457003,0.376274,1.532836,1.704614
1.800211,-0.255397,2.536531,-2.492205,0.396656,1.540571,1.699811
1.856519,-0.146832,2.532230,-2.527407,0.417038,1.548305,1.695009
1.912827,-0.038266,2.527929,-2.562609,0.437420,1.556039,1.690206
1.969135,0.070299,2.523628,-2.597812,0.457803,1.563773,1.685404
1.990876,0.022098,2.509478,-2.493735,0.567557,1.610201,1.568886
2.012618,-0.026103,2.495328,-2.389658,0.677312,1.656629,1.452369
2.034360,-0.074304,2.481178,-2.285581,0.787067,1.703057,1.335852
2.056102,-0.122505,2.467028,-2.181504,0.896822,1.749485,1.219335
2.077843,-0.170706,2.452878,-2.077427,1.006577,1.795912,1.102818
2.099585,-0.218907,2.438728,-1.973350,1.116332,1.842340,0.986301
2.121327,-0.267109,2.424578,-1.869273,1.226086,1.888768,0.869783
2.143069,-0.315310,2.410429,-1.765196,1.335841,1.935196,0.753266
2.164810,-0.363511,2.396279,-1.661119,1.445596,1.981624,0.636749
2.186552,-0.411712,2.382129,-1.557042,1.555351,2.028051,0.520232
2.208294,-0.459913,2.367979,-1.452965,1.665106,2.074479,0.403715
2.230036,-0.508114,2.353829,-1.348888,1.774861,2.120907,0.287198
2.251777,-0.556315,2.339679,-1.244812,1.884615,2.167335,0.170680
2.273519,-0.604516,2.325529,-1.140735,1.994370,2.213762,0.054163
2.295261,-0.652717,2.311379,-1.036658,2.104125,2.260190,-0.062354
2.317002,-0.700918,2.297229,-0.932581,2.213880,2.306618,-0.178871
2.338744,-0.749119,2.283079,-0.828504,2.323635,2.353046,-0.295388
2.360486,-0.797321,2.268929,-0.724427,2.433390,2.399474,-0.411905
2.382228,-0.845522,2.254779,-0.620350,2.543144,2.445901,-0.528423
2.403969,-0.893723,2.240630,-0.516273,2.652899,2.492329,-0.644940
2.248476,-0.796077,2.230375,-0.535881,2.558146,2.478552,-0.587735
2.092982,-0.698431,2.220121,-0.555489,2.463392,2.464774,-0.530530
1.937488,-0.600785,2.209867,-0.575096,2.368638,2.450997,-0.473326
1.781995,-0.503139,2.199612,-0.594704,2.273885,2.437219,-0.416121
1.626501,-0.405494,2.189358,-0.614312,2.179131,2.423442,-0.358916
1.471007,-0.307848,2.179104,-0.633920,2.084377,2.409664,-0.301712
1.315514,-0.210202,2.168849,-0.653527,1.989624,2.395886,-0.244507
1.160020,-0.112556,2.158595,-0.673135,1.894870,2.382109,-0.187302
1.004526,-0.014910,2.148341,-0.692743,1.800116,2.368331,-0.130098
0.849033,0.082736,2.138086,-0.712351,1.705363,2.354554,-0.072893
0.693539,0.180381,2.127832,-0.731958,1.610609,2.340776,-0.015688
0.538045,0.278027,2.117578,-0.751566,1.515855,2.326999,0.041516
0.382552,0.375673,2.107323,-0.771174,1.421102,2.313221,0.098721
0.227058,0.473319,2.097069,-0.790782,1.326348,2.299444,0.155926
0.071564,0.570965,2.086815,-0.810389,1.231594,2.285666,0.213130
-0.083930,0.668611,2.076560,-0.829997,1.136841,2.271889,0.270335
-0.239423,0.766257,2.066306,-0.849605,1.042087,2.258111,0.327540
-0.394917,0.863902,2.056052,-0.869213,0.947333,2.244334,0.384744
-0.550411,0.961548,2.045798,-0.888820,0.852580,2.230556,0.441949
-0.705904,1.059194,2.035543,-0.908428,0.757826,2.216779,0.499154
-0.779537,1.079212,2.025874,-0.879195,0.685006,2.176307,0.419767
-0.853169,1.099231,2.016204,-0.849962,0.612185,2.135835,0.340381
-0.926801,1.119249,2.006534,-0.820729,0.539364,2.095363,0.260995
-1.000434,1.139267,1.996864,-0.791496,0.466544,2.054891,0.181609
-1.074066,1.159286,1.987195,-0.762262,0.393723,2.014419,0.102222
-1.147698,1.179304,1.977525,-0.733029,0.320903,1.973948,0.022836
-1.221331,1.199322,1.967855,-0.703796,0.248082,1.933476,-0.056550
-1.294963,1.219341,1.958186,-0.674563,0.175262,1.893004,-0.135936
-1.368595,1.239359,1.948516,-0.645330,0.102441,1.852532,-0.215323
-1.442227,1.259377,1.938846,-0.616097,0.029621,1.812060,-0.294709
-1.515860,1.279396,1.929177,-0.586864,-0.043200,1.771588,-0.374095
-1.589492,1.299414,1.919507,-0.557630,-0.116021,1.731117,-0.453481
-1.663124,1.319433,1.909837,-0.528397,-0.188841,1.690645,-0.532868
-1.736757,1.339451,1.900168,-0.499164,-0.261662,1.650173,-0.612254
-1.810389,1.359469,1.890498,-0.469931,-0.334482,1.609701,-0.691640
-1.884021,1.379488,1.880828,-0.440698,-0.407303,1.569229,-0.771027
-1.957654,1.399506,1.871158,-0.411465,-0.480123,1.528757,-0.850413
-2.031286,1.419524,1.861489,-0.382232,-0.552944,1.488286,-0.929799
-2.104918,1.439543,1.851819,-0.352999,-0.625765,1.447814,-1.009185
-2.178551,1.459561,1.842149,-0.323765,-0.698585,1.407342,-1.088572
-2.119609,1.372426,1.726978,-0.279048,-0.707560,1.467229,-1.158178
-2.060668,1.285291,1.611806,-0.234331,-0.716534,1.527115,-1.227784
-2.001726,1.198156,1.496635,-0.189614,-0.725509,1.587001,-1.297391
-1.942785,1.111021,1.381463,-0.144897,-0.734484,1.646888,-1.366997
-1.883843,1.023886,1.266292,-0.100179,-0.743458,1.706774,-1.436604
-1.824902,0.936750,1.151120,-0.055462,-0.752433,1.766661,-1.506210
-1.765960,0.849615,1.035948,-0.010745,-0.761408,1.826547,-1.575817
-1.707019,0.762480,0.920777,0.033972,-0.770382,1.886434,-1.645423
-1.648077,0.675345,0.805605,0.078689,-0.779357,1.946320,-1.715030
-1.589136,0.588210,0.690434,0.123406,-0.788332,2.006207,-1.784636
-1.530194,0.501075,0.575262,0.168124,-0.797306,2.066093,-1.854243
-1.471253,0.413940,0.460091,0.212841,-0.806281,2.125980,-1.923849
-1.412311,0.326805,0.344919,0.257558,-0.815256,2.185866,-1.993456
-1.353370,0.239670,0.229747,0.302275,-0.824230,2.245753,-2.063062
-1.294428,0.152535,0.114576,0.346992,-0.833205,2.305639,-2.132669
-1.235487,0.065400,-0.000596,0.391710,-0.842180,2.365526,-2.202275
-1.176545,-0.021735,-0.115767,0.436427,-0.851154,2.425412,-2.271882
-1.117604,-0.108871,-0.230939,0.481144,-0.860129,2.485299,-2.341488
-1.058662,-0.196006,-0.346111,0.525861,-0.869104,2.545185,-2.411095
-0.999721,-0.283141,-0.461282,0.570578,-0.878078,2.605072,-2.480701
-0.884508,-0.362155,-0.522924,0.469381,-0.897248,2.488140,-2.423654
-0.769295,-0.441169,-0.584566,0.368183,-0.916417,2.371207,-2.366607
-0.654081,-0.520183,-0.646207,0.266986,-0.935586,2.254275,-2.309560
-0.538868,-0.599197,-0.707849,0.165788,-0.954755,2.137342,-2.252512
-0.423655,-0.678210,-0.769491,0.064591,-0.973924,2.020410,-2.195465
-0.308442,-0.757224,-0.831133,-0.036607,-0.993093,1.903477,-2.138418
-0.193229,-0.836238,-0.892774,-0.137804,-1.012263,1.786545,-2.081371
-0.078016,-0.915252,-0.954416,-0.239002,-1.031432,1.669613,-2.024324
0.037197,-0.994266,-1.016058,-0.340199,-1.050601,1.552680,-1.967277
0.152410,-1.073280,-1.077700,-0.441397,-1.069770,1.435748,-1.910229
0.267624,-1.152294,-1.139341,-0.542594,-1.088939,1.318815,-1.853182
0.382837,-1.231308,-1.200983,-0.643792,-1.108108,1.201883,-1.796135
0.498050,-1.310322,-1.262625,-0.744989,-1.127278,1.084951,-1.739088
0.613263,-1.389336,-1.324267,-0.846187,-1.146447,0.968018,-1.682041
0.728476,-1.468350,-1.385908,-0.947384,-1.165616,0.851086,-1.624994
0.843689,-1.547364,-1.447550,-1.048582,-1.184785,0.734153,-1.567946
0.958902,-1.626378,-1.509192,-1.149779,-1.203954,0.617221,-1.510899
1.074115,-1.705392,-1.570834,-1.250977,-1.223124,0.500289,-1.453852
1.189329,-1.784406,-1.632475,-1.352174,-1.242293,0.383356,-1.396805
1.304542,-1.863420,-1.694117,-1.453372,-1.261462,0.266424,-1.339758
1.356815,-1.720249,-1.609411,-1.420703,-1.198389,0.378103,-1.233520
1.409087,-1.577078,-1.524705,-1.388035,-1.135316,0.489781,-1.127282
1.461360,-1.433907,-1.439999,-1.355366,-1.072243,0.601460,-1.021044
1.513633,-1.290736,-1.355294,-1.322698,-1.009169,0.713139,-0.914806
1.565906,-1.147565,-1.270588,-1.290029,-0.946096,0.824818,-0.808568
1.618179,-1.004394,-1.185882,-1.257360,-0.883023,0.936497,-0.702330
1.670452,-0.861223,-1.101176,-1.224692,-0.819950,1.048175,-0.596093
1.722725,-0.718052,-1.016470,-1.192023,-0.756877,1.159854,-0.489855
1.774998,-0.574881,-0.931764,-1.159355,-0.693804,1.271533,-0.383617
1.827271,-0.431710,-0.847058,-1.126686,-0.630731,1.383212,-0.277379
1.879544,-0.288539,-0.762353,-1.094017,-0.567658,1.494891,-0.171141
1.931817,-0.145368,-0.677647,-1.061349,-0.504585,1.606570,-0.064903
1.984090,-0.002197,-0.592941,-1.028680,-0.441512,1.718248,0.041335
2.036362,0.140974,-0.508235,-0.996012,-0.378439,1.829927,0.147573
2.088635,0.284145,-0.423529,-0.963343,-0.315365,1.941606,0.253811
2.140908,0.427316,-0.338823,-0.930674,-0.252292,2.053285,0.360048
2.193181,0.570487,-0.254118,-0.898006,-0.189219,2.164964,0.466286
2.245454,0.713658,-0.169412,-0.865337,-0.126146,2.276642,0.572524
2.297727,0.856829,-0.084706,-0.832669,-0.063073,2.388321,0.678762
2.350000,1.000000,0.000000,-0.800000,0.000000,2.500000,0.785000
